name,price,original_price,rating,reviews_count,description,attributes,quantity,image_url,product_url,sku,brand,category,in_stock,unit,source
TRAPSTAR X CENTRAL CEE IRONGATE T-SHIRT - WHITE,£20.00,£45.00,,,Title graphic screen print on front CRG screen print on back Regular fit 100% Cotton Trapstar Tees fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitleddesign-2024-12-14T010605.678.png?v=1734138380,https://hypelockeruk.com/products/trapstar-x-central-cee-irongate-t-shirt-whot,,Trapstar,T-Shirts,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - BLACK / BLUE,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/19_8a0c38fe-a17c-4620-aca4-dfd4fe9cb6ab.png?v=1729702834,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-black-blue,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - BLACK / RED,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/22_46176cb5-d50e-413b-9b00-bee6165f71f7.png?v=1729702837,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-black-red,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - BLACK ICE EDITION,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/21_8777d6f0-a2bb-408d-858b-4fa42d004616.png?v=1729702801,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-black-ice-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - BLACK REVOLUTION,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/23_dbb97e97-a0e5-4a2c-84c2-6d6cd02289fb.png?v=1729702790,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-black-revolution,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - GREY / BLUE,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/27_6f1e0159-74f2-489b-bfd7-2962016f2c93.png?v=1729702830,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-grey-blue,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - GREY / RED,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/29_36b94d8e-b0a9-4bfe-b61a-2b3e4ba8ad66.png?v=1729702840,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-grey-red,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - GREY ICE EDITION,£115.00,£145.00,,,- Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/28_ee9687e6-7625-45fa-9f19-c9c5372cb953.png?v=1729702805,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-grey-ice-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - GREY REVOLUTION,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/30_36414c46-1f2d-403d-b2d4-2ffe58a4f2c6.png?v=1729702794,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-grey-revolution,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - MEDIEVAL BLUE,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/32_cb92e118-a6a1-4c1d-8951-0862271f56dd.png?v=1729702816,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-medieval-blue,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED 2.0 HOODED TRACKSUIT - TEAL,£115.00,£145.00,,,The popular Chenille Tracksuit returns in a new 2.0 edition. Hoodie &amp; Bottoms included. - Decoded Chenille logo across chest - Decoded Chenille logo down side of leg - Branded Zip across chest - Irongate T Chenille logo on hood - Official Certilogo Authentification label Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/18_143e4b6f-cd81-4f4e-baa4-c8ab99a672dd.png?v=1729702909,https://hypelockeruk.com/products/trapstar-chenille-decoded-2-0-hooded-tracksuit-teal,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED HOODED TRACKSUIT - BLACKOUT EDITION,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - Hooded Tracksuit - 100% cotton - Decoded Chenille Logo on Chest - Decoded Chenille Logo on Left Thigh - Zips on lower legs - Machine wash cold Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/36_bc7dff6f-f77d-4364-a4ae-32859752dff6.png?v=1729702808,https://hypelockeruk.com/products/trapstar-chenille-decoded-hooded-tracksuit-blackout-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR CHENILLE DECODED HOODED TRACKSUIT - LIGHTNING EDITION,£115.00,£145.00,,,Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/40_ff5cba8c-f0b4-490b-aff4-b8a76c581ae0.png?v=1729702770,https://hypelockeruk.com/products/trapstar-chenille-decoded-hooded-tracksuit-lightning-edition,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - AQUA EDITION,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/2_e3b4b15a-e70d-43da-8c66-f4d5b20f486b.png?v=1729702856,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-aqua-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - BLACK / YELLOW,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitled_design_-_2024-12-26T180631.495.png?v=1735236464,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-black-yellow,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - BLACK ICE,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/4_74e43a6f-f3c3-4771-bf35-8f8c1c00e878.png?v=1729702884,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-black-ice,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - BLACK ICE EDITION,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/6_48dd3c2e-4d4c-4aaa-8b11-93edfda3d6d4.png?v=1729702862,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-black-ice-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - BLACK ICE EDITION 2.0,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/5_615ef7a4-d58d-4faa-a0bc-21bc6c4399d1.png?v=1729702868,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-black-ice-edition-2-0,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - GREY / ORANGE,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/14_506ef318-52c7-4ee1-9297-353bdfc6e498.png?v=1729702903,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-grey-orange,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - GREY ICE,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/12_3049f9ee-ccb3-4ace-ad03-e80877174640.png?v=1729702887,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-grey-ice,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR DECODED CHENILLE HOODED TRACKSUIT - GREY ICE EDITION 2.0,£115.00,£145.00,,,- 80% Cotton 20% Polyester - Drawcord adjuster at waist w/ metal eyelets &amp; aglets - Zip opening at hem w/ gusset insert - Decoded chenille logo across chest - ‘IT'S A SECRET' flat embroidery across chest - Regular core fit - Machine wash cold Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/13_a81e7fd7-4cf5-407f-8ad0-d60e8412365a.png?v=1729702871,https://hypelockeruk.com/products/trapstar-decoded-chenille-hooded-tracksuit-grey-ice-edition-2-0,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - BLACK / PINK,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester. - Shooters Chenille Logo across Front Chest. - Shooters Chenille Logo on Bottoms. - Machine wash cold. Trapstar Tracksuits fit true to size. Size guide shown in final image.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitled_design_-_2024-12-31T120849.477.png?v=1735647063,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-black-pink,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - BLACK / PURPLE,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester. - Shooters Chenille Logo across Front Chest. - Shooters Chenille Logo on Bottoms. - Machine wash cold. Trapstar Tracksuits fit true to size. Size guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitleddesign-2025-03-11T145216.572.png?v=1741704836,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-black-purple,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - BLACK / SKY BLUE,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester - Shooters Chenille Logo on Left Chest &amp; Back - Shooters Chenille Logo on Bottoms - Machine wash cold Trapstar Tracksuits fit true to size. Size Guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitled_design_-_2025-03-11T143348.963.png?v=1741703650,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-black-sky-blue,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - BLACKOUT,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester - Shooters Chenille Logo on Left Chest &amp; Back - Shooters Chenille Logo on Bottoms - Machine wash cold Trapstar Tracksuits fit true to size. Size Guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/50_be2ebd2b-5f59-491b-be98-c462dffea013.png?v=1729702899,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-blackout-1,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - GREY / PINK,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester. - Shooters Chenille Logo across Front Chest. - Shooters Chenille Logo on Bottoms. - Machine wash cold. Trapstar Tracksuits fit true to size. Size guide shown in final image.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitleddesign-2024-12-31T121532.093.png?v=1735647361,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-grey-pink,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - GREY / SKY BLUE,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester - Shooters Chenille Logo on Left Chest &amp; Back - Shooters Chenille Logo on Bottoms - Machine wash cold Trapstar Tracksuits fit true to size. Size Guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitled_design_-_2025-03-11T154936.348.png?v=1741708194,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-grey-sky-blue,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - GREY / TEAL,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester - Shooters Chenille Logo on Left Chest &amp; Back - Shooters Chenille Logo on Bottoms - Machine wash cold Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/16_faa4a33a-1c9d-476d-ad74-55a5b82fa0e8.png?v=1729702874,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-grey-teal,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS HOODED TRACKSUIT - GREY MONOCHROME EDITION,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester - Shooters Chenille Logo on Left Chest &amp; Back - Shooters Chenille Logo on Bottoms - Machine wash cold Trapstar Tracksuits fit true to size. Size Guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/11_f49b37f3-0a04-41b7-8a61-d50828d4b922.png?v=1729702798,https://hypelockeruk.com/products/trapstar-shooters-hooded-tracksuit-grey-monochrome-edition,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS REFLECTIVE TRACKSUIT - BLACK,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester. - Shooters Chenille Logo across Front Chest. - Machine wash cold. Trapstar Tracksuits fit true to size. Size guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitleddesign-2025-12-06T190536.905_2ead6e73-fc84-497f-b750-f398105f3e3c.png?v=1765049143,https://hypelockeruk.com/products/trapstar-shooters-reflective-tracksuit-black,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR SHOOTERS REFLECTIVE TRACKSUIT - GREY,£115.00,£145.00,,,Hoodie &amp; Bottoms included. - 80% Cotton / 20% Polyester. - Shooters Chenille Logo across Front Chest. - Machine wash cold. Trapstar Tracksuits fit true to size. Size guide shown in final image. All garment measurements are flat in centimetres (cm).,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/Untitleddesign-2025-12-18T175355.351_3480d178-ba91-441f-b7af-3e2bcc786ebe.png?v=1766080470,https://hypelockeruk.com/products/trapstar-shooters-reflective-tracksuit-grey,,Trapstar,Tracksuits,In Stock,,hypelockeruk.com
TRAPSTAR X CENTRAL CEE ARCH PANEL GRADIENT TRACKSUIT - YELLOW,£115.00,£145.00,,,Hoodie &amp; Bottoms included. Trapstar Tracksuits fit true to size.,,,https://cdn.shopify.com/s/files/1/0533/7612/3068/files/47_812ec411-db37-4806-9b7f-e08d6775bd71.png?v=1729702773,https://hypelockeruk.com/products/trapstar-central-cee-arch-panel-gradient-tracksuit-yellow,,Trapstar,Tracksuits,Out of Stock,,hypelockeruk.com
